source,tier,match_id,participant_id,is_dj,position,champion,win,game_version,game_min,cs10,cs14,cspm_0_10,cspm_10_20,cs10_delta,xp10_delta,gold10_delta,deaths_pre10,first_death_min,died,wards_pm_pre20,wardkills_pre20,cw_pre20,first_cw_min,first_leg_min,early_kp,b_team_dragons,b_team_towers,b_kda,b_gold_share,b_dmg_share,b_kp,b_game_min,b_win
cohort,BRONZE,NA1_5494346018,2,0,JUNGLE,Viego,1,16.3.745.7600,38.17,64,100,6.4,8.0,16,440,-68,0,22.072,1,0.3,0,0,,16.148,0.0,5,10,5.333,0.2169,0.1299,0.3077,38.17,1
cohort,BRONZE,NA1_5494346018,3,0,MIDDLE,Veigar,1,16.3.745.7600,38.17,45,88,4.5,7.3,-27,95,137,0,14.308,1,0.45,1,1,5.489,13.298,0.5,5,10,5.4,0.182,0.2171,0.5192,38.17,1
cohort,BRONZE,NA1_5494346018,4,0,BOTTOM,MissFortune,1,16.3.745.7600,38.17,52,74,5.2,7.7,10,-35,-520,3,1.513,1,0.35,0,0,,12.734,0.75,5,10,3.222,0.2393,0.1951,0.5577,38.17,1
cohort,BRONZE,NA1_5494346018,5,0,UTILITY,Mel,1,16.3.745.7600,38.17,15,33,1.5,3.6,-1,-380,732,5,1.423,1,1.05,0,0,,11.674,0.75,5,10,2.615,0.2096,0.2426,0.6538,38.17,1
cohort,BRONZE,NA1_5494346018,6,0,TOP,Olaf,0,16.3.745.7600,38.17,60,90,6.0,8.1,-2,-207,-98,1,8.498,1,0.3,0,0,,12.94,0.2,1,5,2.857,0.2598,0.368,0.5128,38.17,0
cohort,BRONZE,NA1_5494346018,7,0,JUNGLE,Vi,0,16.3.745.7600,38.17,48,83,4.8,6.6,-16,-440,68,1,8.533,1,0.3,0,0,,10.629,0.3333,1,5,1.8,0.2085,0.1559,0.4615,38.17,0
cohort,BRONZE,NA1_5494346018,8,0,MIDDLE,Yone,0,16.3.745.7600,38.17,72,108,7.2,7.9,27,-95,-137,1,6.481,1,0.3,0,0,,13.746,0.0,1,5,0.5,0.1797,0.1841,0.1026,38.17,0
cohort,BRONZE,NA1_5494346018,9,0,BOTTOM,Ashe,0,16.3.745.7600,38.17,42,64,4.2,7.6,-10,35,520,3,1.516,1,0.35,0,0,,11.72,0.6,1,5,1.0,0.1998,0.1768,0.359,38.17,0
cohort,BRONZE,NA1_5494346018,10,0,UTILITY,Nautilus,0,16.3.745.7600,38.17,16,23,1.6,1.0,1,380,-732,4,0.913,1,0.6,3,1,18.166,10.645,0.6667,1,5,1.538,0.1522,0.1151,0.5128,38.17,0
cohort,BRONZE,NA1_5517867373,1,0,TOP,DrMundo,0,16.6.756.931,25.13,64,98,6.4,7.1,-11,-513,-1088,1,3.615,1,0.2,0,1,10.912,10.862,0.2222,0,0,1.8,0.2324,0.2809,0.45,25.13,0
cohort,BRONZE,NA1_5517867373,2,0,JUNGLE,Nunu,0,16.6.756.931,25.13,58,78,5.8,4.8,2,30,304,2,3.69,1,0.3,1,0,,12.171,0.6667,0,0,1.3,0.2073,0.171,0.65,25.13,0
cohort,BRONZE,NA1_5517867373,3,0,MIDDLE,Taliyah,0,16.6.756.931,25.13,40,58,4.0,5.5,-22,-359,-663,0,17.402,1,0.1,0,0,,17.552,0.3333,0,0,1.0,0.1454,0.1695,0.3,25.13,0
cohort,BRONZE,NA1_5517867373,4,0,BOTTOM,Kaisa,0,16.6.756.931,25.13,48,76,4.8,6.0,-13,-640,-1118,2,2.785,1,0.25,3,0,,14.865,0.7778,0,0,1.857,0.2336,0.1617,0.65,25.13,0
cohort,BRONZE,NA1_5517867373,5,0,UTILITY,Lux,0,16.6.756.931,25.13,11,21,1.1,2.5,-1,-216,14,4,1.805,1,0.95,3,1,16.335,11.755,0.7778,0,0,1.3,0.1813,0.2169,0.65,25.13,0
cohort,BRONZE,NA1_5517867373,6,0,TOP,Olaf,1,16.6.756.931,25.13,75,101,7.5,9.1,11,513,1088,0,10.366,1,0.25,0,0,,8.947,0.2308,3,11,1.25,0.206,0.3063,0.2632,25.13,1
cohort,BRONZE,NA1_5517867373,7,0,JUNGLE,Briar,1,16.6.756.931,25.13,56,84,5.6,7.0,-2,-30,-304,0,22.757,1,0.3,0,3,7.254,12.7,0.1538,3,11,13.0,0.1973,0.1066,0.3421,25.13,1
cohort,BRONZE,NA1_5517867373,8,0,MIDDLE,Ahri,1,16.6.756.931,25.13,62,80,6.2,6.2,22,359,663,1,9.021,1,0.55,2,5,6.341,11.479,0.3846,3,11,18.0,0.2094,0.2726,0.4737,25.13,1
cohort,BRONZE,NA1_5517867373,9,0,BOTTOM,Jhin,1,16.6.756.931,25.13,61,93,6.1,8.4,13,640,1118,1,9.281,1,2.0,3,4,3.4,8.224,0.6154,3,11,6.0,0.2382,0.2219,0.4737,25.13,1
cohort,BRONZE,NA1_5517867373,10,0,UTILITY,Taric,1,16.6.756.931,25.13,12,16,1.2,1.1,1,216,-14,3,6.269,1,0.7,5,0,,14.019,0.3077,3,11,3.143,0.149,0.0927,0.5789,25.13,1
cohort,BRONZE,NA1_5517894030,1,0,TOP,Vayne,1,16.6.756.931,42.35,62,80,6.2,7.6,9,-1046,-613,2,3.587,1,0.35,3,0,,14.661,0.1818,4,9,2.1,0.1956,0.2047,0.4884,42.35,1
cohort,BRONZE,NA1_5517894030,2,0,JUNGLE,Briar,1,16.6.756.931,42.35,61,78,6.1,6.9,11,483,685,1,6.271,1,0.25,2,2,6.494,10.036,0.4545,4,9,4.4,0.2412,0.1922,0.5116,42.35,1
cohort,BRONZE,NA1_5517894030,3,0,MIDDLE,Ahri,1,16.6.756.931,42.35,54,64,5.4,4.5,-2,-268,-609,2,2.425,1,0.4,2,1,13.108,12.539,0.3636,4,9,2.556,0.18,0.219,0.5349,42.35,1
cohort,BRONZE,NA1_5517894030,4,0,BOTTOM,Ashe,1,16.6.756.931,42.35,49,71,4.9,4.3,1,-66,73,3,3.76,1,0.4,1,3,5.318,15.381,0.5455,4,9,2.25,0.2117,0.2202,0.6279,42.35,1
cohort,BRONZE,NA1_5517894030,5,0,UTILITY,Lux,1,16.6.756.931,42.35,16,28,1.6,2.2,10,-64,-99,2,3.44,1,0.75,4,0,,13.845,0.3636,4,9,1.182,0.1715,0.1639,0.3023,42.35,1
cohort,BRONZE,NA1_5517894030,6,0,TOP,Neeko,0,16.6.756.931,42.35,53,81,5.3,6.7,-9,1046,613,0,10.762,1,0.3,3,2,4.454,14.35,0.2143,3,7,3.667,0.2393,0.315,0.4681,42.35,0
cohort,BRONZE,NA1_5517894030,7,0,JUNGLE,Shen,0,16.6.756.931,42.35,50,71,5.0,7.5,-11,-483,-685,2,4.273,1,5.55,0,0,,12.18,0.2857,3,7,3.0,0.179,0.1305,0.383,42.35,0
cohort,BRONZE,NA1_5517894030,8,0,MIDDLE,Mel,0,16.6.756.931,42.35,56,82,5.6,5.3,2,268,609,0,12.478,1,0.45,1,1,8.811,8.766,0.4286,3,7,3.429,0.2481,0.3074,0.5106,42.35,0
cohort,BRONZE,NA1_5517894030,9,0,BOTTOM,Jinx,0,16.6.756.931,42.35,48,68,4.8,5.0,-1,66,-73,2,2.799,1,0.25,0,0,,11.326,0.4286,3,7,1.385,0.1964,0.1729,0.383,42.35,0
cohort,BRONZE,NA1_5517894030,10,0,UTILITY,Leona,0,16.6.756.931,42.35,6,10,0.6,0.9,-10,64,99,3,3.662,1,0.65,5,5,0.239,14.017,0.4286,3,7,1.727,0.1372,0.0742,0.4043,42.35,0
cohort,BRONZE,NA1_5520006992,1,0,TOP,Renekton,0,16.6.756.9613,36.7,77,109,7.7,9.9,33,1450,1650,0,22.436,1,0.25,0,0,,10.779,0.4286,0,10,3.833,0.2147,0.3067,0.5897,36.7,0
cohort,BRONZE,NA1_5520006992,2,0,JUNGLE,JarvanIV,0,16.6.756.9613,36.7,58,97,5.8,9.2,-2,13,267,1,4.314,1,0.35,0,0,,10.428,0.3571,0,10,2.667,0.2279,0.2,0.6154,36.7,0
cohort,BRONZE,NA1_5520006992,3,0,MIDDLE,Ahri,0,16.6.756.9613,36.7,55,82,5.5,6.2,-19,-512,-698,1,5.813,1,0.3,0,0,,12.357,0.0714,0,10,1.333,0.1508,0.1594,0.3077,36.7,0
cohort,BRONZE,NA1_5520006992,4,0,BOTTOM,Caitlyn,0,16.6.756.9613,36.7,52,70,5.2,4.4,-13,-527,-680,2,5.606,1,0.2,3,2,7.854,12.395,0.4286,0,10,2.25,0.2394,0.1878,0.4615,36.7,0
cohort,BRONZE,NA1_5520006992,5,0,UTILITY,Mel,0,16.6.756.9613,36.7,17,21,1.7,1.7,1,139,-296,2,2.906,1,0.5,0,0,,13.127,0.3571,0,10,1.667,0.1672,0.1461,0.3846,36.7,0
cohort,BRONZE,NA1_5520006992,6,0,TOP,Mordekaiser,1,16.6.756.9613,36.7,44,59,4.4,4.8,-33,-1450,-1650,3,2.275,1,0.25,0,0,,15.645,0.0,5,8,1.333,0.1622,0.1652,0.2927,36.7,1
cohort,BRONZE,NA1_5520006992,7,0,JUNGLE,MasterYi,1,16.6.756.9613,36.7,60,85,6.0,7.9,2,-13,-267,2,5.015,1,0.35,2,0,,10.946,0.5,5,8,2.667,0.244,0.2489,0.5854,36.7,1
cohort,BRONZE,NA1_5520006992,8,0,MIDDLE,Naafiri,1,16.6.756.9613,36.7,74,116,7.4,9.0,19,512,698,0,27.16,1,0.3,1,0,,9.766,0.1,5,8,16.0,0.2281,0.1935,0.3902,36.7,1
cohort,BRONZE,NA1_5520006992,9,0,BOTTOM,Vayne,1,16.6.756.9613,36.7,65,96,6.5,4.4,13,527,680,1,7.177,1,0.35,1,1,4.591,11.359,0.8,5,8,1.889,0.1751,0.1401,0.4146,36.7,1
cohort,BRONZE,NA1_5520006992,10,0,UTILITY,Swain,1,16.6.756.9613,36.7,16,25,1.6,2.1,-1,-139,296,2,2.919,1,0.5,0,0,,10.886,0.7,5,8,2.818,0.1906,0.2522,0.7561,36.7,1
cohort,BRONZE,NA1_5520719406,1,0,TOP,Teemo,0,16.6.756.9613,35.65,48,70,4.8,5.6,-12,-452,-265,0,12.779,1,1.45,0,0,,11.597,0.125,2,3,1.0,0.1681,0.2536,0.2667,35.65,0
cohort,BRONZE,NA1_5520719406,2,0,JUNGLE,Briar,0,16.6.756.9613,35.65,58,82,5.8,6.9,-7,-593,-417,0,10.388,1,0.25,1,2,5.073,13.947,0.125,2,3,2.333,0.2394,0.1137,0.4667,35.65,0
cohort,BRONZE,NA1_5520719406,3,0,MIDDLE,Renekton,0,16.6.756.9613,35.65,67,107,6.7,7.8,5,818,854,0,15.253,1,0.3,0,0,,12.152,0.5,2,3,3.0,0.2438,0.1854,0.5,35.65,0
cohort,BRONZE,NA1_5520719406,4,0,BOTTOM,Twitch,0,16.6.756.9613,35.65,59,79,5.9,5.1,10,247,51,2,7.767,1,0.35,1,1,6.471,15.051,0.5,2,3,2.125,0.1946,0.2429,0.5667,35.65,0
cohort,BRONZE,NA1_5520719406,5,0,UTILITY,Shaco,0,16.6.756.9613,35.65,13,14,1.3,0.5,5,112,-18,1,7.554,1,0.55,1,1,15.006,14.992,0.5,2,3,3.2,0.154,0.2044,0.5333,35.65,0
cohort,BRONZE,NA1_5520719406,6,0,TOP,Malphite,1,16.6.756.9613,35.65,60,87,6.0,6.5,12,452,265,1,9.029,1,0.2,0,0,,11.224,0.0,4,10,5.0,0.1869,0.132,0.4688,35.65,1
cohort,BRONZE,NA1_5520719406,7,0,JUNGLE,Diana,1,16.6.756.9613,35.65,65,89,6.5,7.4,7,593,417,0,11.508,1,0.15,1,1,11.653,10.538,0.3333,4,10,3.2,0.2191,0.1745,0.5,35.65,1
cohort,BRONZE,NA1_5520719406,8,0,MIDDLE,Ekko,1,16.6.756.9613,35.65,62,93,6.2,8.6,-5,-818,-854,2,2.636,1,0.35,0,0,,12.76,0.1667,4,10,1.857,0.2188,0.2274,0.4062,35.65,1
cohort,BRONZE,NA1_5520719406,9,0,BOTTOM,Jinx,1,16.6.756.9613,35.65,49,81,4.9,4.9,-10,-247,-51,1,7.662,1,0.3,0,0,,11.995,0.8333,4,10,2.111,0.1829,0.2159,0.5938,35.65,1
cohort,BRONZE,NA1_5520719406,10,0,UTILITY,Swain,1,16.6.756.9613,35.65,8,19,0.8,2.8,-5,-112,18,1,9.98,1,0.55,6,0,,14.972,0.6667,4,10,3.0,0.1922,0.2502,0.5625,35.65,1
cohort,BRONZE,NA1_5523857409,1,0,TOP,Urgot,0,16.6.756.9613,24.12,45,71,4.5,4.8,-34,-646,-1348,4,2.923,1,0.3,0,0,,13.002,0.375,0,0,0.889,0.1737,0.2184,0.4211,24.12,0
cohort,BRONZE,NA1_5523857409,2,0,JUNGLE,MonkeyKing,0,16.6.756.9613,24.12,53,75,5.3,5.3,-11,-207,105,2,4.419,1,0.3,0,0,,11.5,0.5,0,0,1.222,0.2017,0.2009,0.5789,24.12,0
cohort,BRONZE,NA1_5523857409,3,0,MIDDLE,Talon,0,16.6.756.9613,24.12,63,81,6.3,6.6,-4,131,303,2,6.09,1,0.3,1,0,,8.157,0.25,0,0,1.8,0.2221,0.1962,0.4737,24.12,0
cohort,BRONZE,NA1_5523857409,4,0,BOTTOM,Smolder,0,16.6.756.9613,24.12,62,84,6.2,6.0,-5,-84,-192,2,7.315,1,0.3,2,0,,14.094,0.25,0,0,2.4,0.2478,0.2779,0.6316,24.12,0
cohort,BRONZE,NA1_5523857409,5,0,UTILITY,Seraphine,0,16.6.756.9613,24.12,5,9,0.5,0.7,-14,3,-96,0,11.81,1,0.5,1,2,16.467,22.484,0.25,0,0,3.0,0.1545,0.1066,0.4737,24.12,0
cohort,BRONZE,NA1_5523857409,6,0,TOP,Tryndamere,1,16.6.756.9613,24.12,79,109,7.9,7.6,34,646,1348,2,1.545,1,0.35,0,0,,10.186,0.3333,4,11,2.167,0.2457,0.2775,0.4194,24.12,1
cohort,BRONZE,NA1_5523857409,7,0,JUNGLE,Shyvana,1,16.6.756.9613,24.12,64,97,6.4,8.5,11,207,-105,0,14.785,1,0.2,0,0,,9.729,0.3333,4,11,3.333,0.2299,0.2036,0.3226,24.12,1
cohort,BRONZE,NA1_5523857409,8,0,MIDDLE,Yasuo,1,16.6.756.9613,24.12,67,95,6.7,5.4,4,-131,-303,2,1.736,1,0.5,0,0,,12.333,0.3333,4,11,4.0,0.1851,0.2436,0.3871,24.12,1
cohort,BRONZE,NA1_5523857409,9,0,BOTTOM,MissFortune,1,16.6.756.9613,24.12,67,91,6.7,5.6,5,84,192,1,7.507,1,0.3,1,0,,10.58,0.1333,4,11,1.667,0.1859,0.169,0.1613,24.12,1
cohort,BRONZE,NA1_5523857409,10,0,UTILITY,Leona,1,16.6.756.9613,24.12,19,26,1.9,2.6,14,-3,96,2,3.527,1,0.85,6,5,3.797,16.532,0.2667,4,11,3.0,0.1534,0.1063,0.3871,24.12,1
cohort,BRONZE,NA1_5523887143,1,0,TOP,Sion,1,16.6.756.9613,31.42,73,115,7.3,8.1,42,1857,2535,0,15.045,1,0.2,0,0,,7.197,0.4667,4,9,10.667,0.2526,0.292,0.6154,31.42,1
cohort,BRONZE,NA1_5523887143,2,0,JUNGLE,Shaco,1,16.6.756.9613,31.42,35,49,3.5,3.8,-15,-280,210,0,16.661,1,0.35,1,0,,10.026,0.3333,4,9,7.667,0.1987,0.1611,0.4423,31.42,1
cohort,BRONZE,NA1_5523887143,3,0,MIDDLE,Akali,1,16.6.756.9613,31.42,41,58,4.1,3.2,-13,-407,-372,2,6.009,1,0.05,0,0,,10.206,0.4667,4,9,2.0,0.1704,0.2181,0.4615,31.42,1
cohort,BRONZE,NA1_5523887143,4,0,BOTTOM,Smolder,1,16.6.756.9613,31.42,54,77,5.4,6.5,-1,-130,-208,1,7.995,1,0.15,0,0,,17.508,0.1333,4,9,11.5,0.2313,0.2792,0.4423,31.42,1
cohort,BRONZE,NA1_5523887143,5,0,UTILITY,Milio,1,16.6.756.9613,31.42,20,27,2.0,1.2,14,59,-232,0,13.386,1,1.3,4,2,6.078,23.286,0.2,4,9,8.0,0.1469,0.0496,0.4615,31.42,1
cohort,BRONZE,NA1_5523887143,6,0,TOP,Garen,0,16.6.756.9613,31.42,31,58,3.1,6.0,-42,-1857,-2535,4,2.29,1,0.3,0,0,,19.163,0.0,0,0,0.545,0.199,0.1398,0.2609,31.42,0
cohort,BRONZE,NA1_5523887143,7,0,JUNGLE,MonkeyKing,0,16.6.756.9613,31.42,50,70,5.0,4.3,15,280,-210,3,6.165,1,0.15,1,0,,15.81,0.25,0,0,0.857,0.1784,0.131,0.5217,31.42,0
cohort,BRONZE,NA1_5523887143,8,0,MIDDLE,Hwei,0,16.6.756.9613,31.42,54,72,5.4,3.5,13,407,372,2,5.974,1,0.25,0,0,,11.774,0.75,0,0,1.455,0.2309,0.3907,0.6957,31.42,0
cohort,BRONZE,NA1_5523887143,9,0,BOTTOM,MissFortune,0,16.6.756.9613,31.42,55,78,5.5,6.8,1,130,208,0,10.108,1,0.2,2,1,2.987,12.616,0.375,0,0,1.286,0.2387,0.216,0.3913,31.42,0
cohort,BRONZE,NA1_5523887143,10,0,UTILITY,Seraphine,0,16.6.756.9613,31.42,6,8,0.6,0.3,-14,-59,232,0,10.376,1,0.8,1,0,,13.04,0.375,0,0,1.222,0.1529,0.1224,0.4783,31.42,0
cohort,BRONZE,NA1_5523917619,1,0,TOP,Urgot,1,16.6.756.9613,39.02,51,88,5.1,6.7,7,1260,974,1,8.602,1,0.25,0,0,,11.124,0.4,4,11,1.333,0.2119,0.2285,0.2963,39.02,1
cohort,BRONZE,NA1_5523917619,2,0,JUNGLE,MonkeyKing,1,16.6.756.9613,39.02,54,75,5.4,4.1,17,-31,-947,1,8.057,1,0.15,1,0,,13.026,0.1,4,11,1.0,0.1634,0.117,0.2407,39.02,1
cohort,BRONZE,NA1_5523917619,3,0,MIDDLE,Zoe,1,16.6.756.9613,39.02,50,67,5.0,4.8,2,-569,-750,4,1.804,1,1.45,1,0,,9.945,0.6,4,11,3.167,0.274,0.4272,0.7037,39.02,1
cohort,BRONZE,NA1_5523917619,4,0,BOTTOM,Ashe,1,16.6.756.9613,39.02,41,66,4.1,5.8,-14,-570,-1298,3,4.103,1,0.2,0,1,4.249,16.82,0.0,4,11,1.333,0.199,0.1668,0.3704,39.02,1
cohort,BRONZE,NA1_5523917619,5,0,UTILITY,Sona,1,16.6.756.9613,39.02,11,12,1.1,1.2,-10,-409,-1445,4,0.968,1,0.6,5,0,,21.472,0.0,4,11,1.643,0.1517,0.0606,0.4259,39.02,1
cohort,BRONZE,NA1_5523917619,6,0,TOP,Camille,0,16.6.756.9613,39.02,44,73,4.4,5.1,-7,-1260,-974,3,4.522,1,0.2,0,0,,16.676,0.1579,2,7,1.929,0.1751,0.1738,0.4091,39.02,0
cohort,BRONZE,NA1_5523917619,7,0,JUNGLE,Ivern,0,16.6.756.9613,39.02,37,62,3.7,3.1,-17,31,947,1,5.022,1,1.45,0,0,,11.532,0.5263,2,7,3.3,0.1812,0.2076,0.5,39.02,0
cohort,BRONZE,NA1_5523917619,8,0,MIDDLE,Pyke,0,16.6.756.9613,39.02,48,67,4.8,3.7,-2,569,750,1,1.902,1,0.4,0,0,,8.442,0.4211,2,7,2.615,0.2274,0.2352,0.5152,39.02,0
cohort,BRONZE,NA1_5523917619,9,0,BOTTOM,Jinx,0,16.6.756.9613,39.02,55,77,5.5,5.2,14,570,1298,0,13.925,1,0.35,0,0,,9.729,0.3158,2,7,2.417,0.2086,0.1401,0.4394,39.02,0
cohort,BRONZE,NA1_5523917619,10,0,UTILITY,Zyra,0,16.6.756.9613,39.02,21,27,2.1,2.5,10,409,1445,1,9.284,1,9.0,0,4,0.102,12.456,0.3684,2,7,6.0,0.2076,0.2433,0.4545,39.02,0
cohort,BRONZE,NA1_5530229766,1,0,TOP,Renekton,1,16.7.760.9485,28.55,59,94,5.9,8.4,9,325,742,0,11.371,1,0.25,0,0,,11.52,0.0952,3,11,1.0,0.1716,0.1124,0.1707,28.55,1
cohort,BRONZE,NA1_5530229766,2,0,JUNGLE,Nocturne,1,16.7.760.9485,28.55,62,92,6.2,6.2,0,61,-239,0,17.683,1,0.25,1,0,,10.687,0.3333,3,11,5.333,0.2156,0.1658,0.3902,28.55,1
cohort,BRONZE,NA1_5530229766,3,0,MIDDLE,Malzahar,1,16.7.760.9485,28.55,68,89,6.8,6.5,10,-82,502,0,18.662,1,0.5,1,2,4.787,9.531,0.5714,3,11,7.333,0.2255,0.2405,0.5366,28.55,1
cohort,BRONZE,NA1_5530229766,4,0,BOTTOM,Jhin,1,16.7.760.9485,28.55,45,63,4.5,4.4,-5,683,-356,3,3.256,1,1.15,0,0,,10.97,0.2857,3,11,1.455,0.1957,0.2201,0.3902,28.55,1
cohort,BRONZE,NA1_5530229766,5,0,UTILITY,Nidalee,1,16.7.760.9485,28.55,2,2,0.2,0.5,-14,-723,403,3,2.627,1,1.7,0,1,4.634,10.001,0.4762,3,11,2.0,0.1916,0.2612,0.5366,28.55,1
cohort,BRONZE,NA1_5530229766,6,0,TOP,Darius,0,16.7.760.9485,28.55,50,61,5.0,5.8,-9,-325,-742,2,4.258,1,0.35,0,0,,16.977,0.0833,1,2,1.625,0.1983,0.202,0.3714,28.55,0
cohort,BRONZE,NA1_5530229766,7,0,JUNGLE,Briar,0,16.7.760.9485,28.55,62,75,6.2,6.1,0,-61,239,2,6.764,1,0.1,2,2,6.133,10.22,0.4167,1,2,3.4,0.255,0.2312,0.4857,28.55,0
cohort,BRONZE,NA1_5530229766,8,0,MIDDLE,Lux,0,16.7.760.9485,28.55,58,74,5.8,4.7,-10,82,-502,1,9.328,1,0.25,1,0,,11.015,0.1667,1,2,1.2,0.1648,0.1742,0.3429,28.55,0
cohort,BRONZE,NA1_5530229766,9,0,BOTTOM,Ashe,0,16.7.760.9485,28.55,50,75,5.0,7.8,5,-683,356,5,1.673,1,0.15,0,0,,9.722,0.5833,1,2,1.6,0.2359,0.3047,0.4571,28.55,0
cohort,BRONZE,NA1_5530229766,10,0,UTILITY,Nautilus,0,16.7.760.9485,28.55,16,21,1.6,1.5,14,723,-403,2,3.624,1,0.6,2,0,,9.461,0.4167,1,2,1.75,0.1459,0.0879,0.4,28.55,0
cohort,BRONZE,NA1_5530258952,1,0,TOP,Mordekaiser,0,16.7.760.9485,40.75,41,58,4.1,4.5,-20,-1762,-1482,4,1.532,1,0.35,1,0,,15.021,0.0,4,9,2.1,0.2198,0.2078,0.3889,40.75,0
cohort,BRONZE,NA1_5530258952,2,0,JUNGLE,Amumu,0,16.7.760.9485,40.75,43,66,4.3,4.8,-32,-972,-222,1,6.321,1,0.1,0,2,2.696,9.172,0.7,4,9,3.5,0.2051,0.2212,0.6481,40.75,0
cohort,BRONZE,NA1_5530258952,3,0,MIDDLE,Ekko,0,16.7.760.9485,40.75,45,67,4.5,5.3,-2,330,-142,1,8.886,1,0.25,0,0,,15.46,0.3,4,9,1.385,0.1916,0.2182,0.3333,40.75,0
cohort,BRONZE,NA1_5530258952,4,0,BOTTOM,Samira,0,16.7.760.9485,40.75,51,73,5.1,6.2,2,-174,-222,3,2.343,1,0.25,2,3,2.745,10.13,0.7,4,9,3.667,0.2591,0.2776,0.6111,40.75,0
cohort,BRONZE,NA1_5530258952,5,0,UTILITY,Blitzcrank,0,16.7.760.9485,40.75,16,20,1.6,0.8,9,-189,-388,3,2.105,1,0.7,4,0,,14.605,0.5,4,9,1.2,0.1243,0.0753,0.3333,40.75,0
cohort,BRONZE,NA1_5530258952,6,0,TOP,Gwen,1,16.7.760.9485,40.75,61,85,6.1,6.0,20,1762,1482,0,14.766,1,0.35,1,0,,10.045,0.3,2,9,4.167,0.1997,0.1748,0.4386,40.75,1
cohort,BRONZE,NA1_5530258952,7,0,JUNGLE,Briar,1,16.7.760.9485,40.75,75,100,7.5,8.4,32,972,222,1,8.708,1,0.15,3,4,7.233,8.965,0.4,2,9,2.3,0.232,0.2004,0.4035,40.75,1
cohort,BRONZE,NA1_5530258952,8,0,MIDDLE,Akali,1,16.7.760.9485,40.75,47,79,4.7,5.8,2,-330,142,1,1.971,1,0.4,1,0,,10.975,0.3,2,9,2.636,0.1984,0.3138,0.5088,40.75,1
cohort,BRONZE,NA1_5530258952,9,0,BOTTOM,Draven,1,16.7.760.9485,40.75,49,65,4.9,4.1,-2,174,222,3,2.481,1,0.35,1,0,,9.582,0.4,2,9,1.429,0.1988,0.1105,0.3509,40.75,1
cohort,BRONZE,NA1_5530258952,10,0,UTILITY,Brand,1,16.7.760.9485,40.75,7,10,0.7,0.8,-9,189,388,4,2.397,1,1.2,7,7,2.591,13.062,0.45,2,9,1.846,0.171,0.2005,0.4211,40.75,1
cohort,BRONZE,NA1_5530297682,1,0,TOP,Ornn,1,16.7.760.9485,35.87,55,72,5.5,4.7,-16,-682,-760,1,5.304,1,0.15,0,0,,11.391,0.0,4,10,2.833,0.1527,0.1089,0.3696,35.87,1
cohort,BRONZE,NA1_5530297682,2,0,JUNGLE,Briar,1,16.7.760.9485,35.87,61,90,6.1,6.1,-3,173,1271,0,17.34,1,0.1,2,3,5.446,9.268,0.5455,4,10,4.0,0.2269,0.2627,0.5217,35.87,1
cohort,BRONZE,NA1_5530297682,3,0,MIDDLE,Yasuo,1,16.7.760.9485,35.87,68,112,6.8,8.0,14,335,745,0,13.867,1,0.4,1,0,,14.176,0.3636,4,10,4.667,0.2565,0.3274,0.6087,35.87,1
cohort,BRONZE,NA1_5530297682,4,0,BOTTOM,Aphelios,1,16.7.760.9485,35.87,64,99,6.4,7.3,13,877,614,0,12.127,1,0.3,0,0,,10.361,0.3636,4,10,3.429,0.2291,0.2192,0.5217,35.87,1
cohort,BRONZE,NA1_5530297682,5,0,UTILITY,Alistar,1,16.7.760.9485,35.87,5,10,0.5,0.8,-11,61,107,0,11.9,1,0.45,1,1,7.564,12.227,0.3636,4,10,6.25,0.1348,0.0818,0.5435,35.87,1
cohort,BRONZE,NA1_5530297682,6,0,TOP,Gwen,0,16.7.760.9485,35.87,71,110,7.1,10.0,16,682,760,0,14.895,1,0.35,0,0,,11.446,0.5,2,4,2.0,0.2627,0.409,0.6207,35.87,0
cohort,BRONZE,NA1_5530297682,7,0,JUNGLE,Hecarim,0,16.7.760.9485,35.87,64,83,6.4,7.3,3,-173,-1271,1,7.488,1,0.3,0,0,,12.712,0.5,2,4,1.2,0.2121,0.0917,0.4138,35.87,0
cohort,BRONZE,NA1_5530297682,8,0,MIDDLE,Lux,0,16.7.760.9485,35.87,54,76,5.4,5.5,-14,-335,-745,0,12.233,1,0.3,0,2,0.35,12.747,0.0,2,4,1.5,0.1739,0.1061,0.3103,35.87,0
cohort,BRONZE,NA1_5530297682,9,0,BOTTOM,Xayah,0,16.7.760.9485,35.87,51,68,5.1,4.9,-13,-877,-614,3,3.813,1,0.35,1,0,,14.733,0.0,2,4,0.9,0.1891,0.1265,0.3103,35.87,0
cohort,BRONZE,NA1_5530297682,10,0,UTILITY,Brand,0,16.7.760.9485,35.87,16,22,1.6,1.7,11,-61,-107,3,3.646,1,0.85,0,1,17.019,16.985,0.1667,2,4,1.545,0.1622,0.2667,0.5862,35.87,0
cohort,BRONZE,NA1_5540323950,1,0,TOP,Fizz,0,16.7.760.9485,24.43,48,68,4.8,4.6,-16,-439,-871,1,3.817,1,0.25,0,0,,12.729,0.375,1,1,1.0,0.1652,0.1076,0.25,24.43,0
cohort,BRONZE,NA1_5540323950,2,0,JUNGLE,Kayn,0,16.7.760.9485,24.43,53,69,5.3,5.0,-2,-170,-108,1,3.865,1,0.7,0,0,,9.539,0.5,1,1,2.4,0.2252,0.214,0.5,24.43,0
